"scenario","model","node","time","tec","value"
"historical","ipsl-cm5a-lr","IND_3","9","irrigation_gw_diversion",5.96568282596177
"historical","ipsl-cm5a-lr","IND_4","1","irrigation_gw_diversion",50.2911292542652
"historical","ipsl-cm5a-lr","IND_4","10","irrigation_gw_diversion",34.94100700545
"historical","ipsl-cm5a-lr","IND_4","11","irrigation_gw_diversion",32.6467872634864
"historical","ipsl-cm5a-lr","IND_4","12","irrigation_gw_diversion",27.3094864851093
"historical","ipsl-cm5a-lr","IND_4","2","irrigation_gw_diversion",89.1137308145699
"historical","ipsl-cm5a-lr","IND_4","3","irrigation_gw_diversion",149.788964871255
"historical","ipsl-cm5a-lr","IND_4","4","irrigation_gw_diversion",147.723382167325
"historical","ipsl-cm5a-lr","IND_4","5","irrigation_gw_diversion",109.87705258209
"historical","ipsl-cm5a-lr","IND_4","6","irrigation_gw_diversion",85.6408125983525
"historical","ipsl-cm5a-lr","IND_4","7","irrigation_gw_diversion",91.6164123853284
"historical","ipsl-cm5a-lr","IND_4","8","irrigation_gw_diversion",73.1056918725503
"historical","ipsl-cm5a-lr","IND_4","9","irrigation_gw_diversion",56.8530320019013
"historical","ipsl-cm5a-lr","IND_5","1","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_5","10","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_5","11","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_5","12","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_5","2","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_5","3","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_5","4","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_5","5","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_5","6","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_5","7","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_5","8","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_5","9","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_6","1","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_6","10","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_6","11","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_6","12","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_6","2","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_6","3","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_6","4","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_6","5","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_6","6","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_6","7","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_6","8","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","IND_6","9","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_1","1","irrigation_gw_diversion",1.17097849112553
"historical","ipsl-cm5a-lr","PAK_1","10","irrigation_gw_diversion",1.06327476125739
"historical","ipsl-cm5a-lr","PAK_1","11","irrigation_gw_diversion",0.799226469470694
"historical","ipsl-cm5a-lr","PAK_1","12","irrigation_gw_diversion",0.5952144558042
"historical","ipsl-cm5a-lr","PAK_1","2","irrigation_gw_diversion",1.99981353347905
"historical","ipsl-cm5a-lr","PAK_1","3","irrigation_gw_diversion",3.57894289670564
"historical","ipsl-cm5a-lr","PAK_1","4","irrigation_gw_diversion",3.71571963546548
"historical","ipsl-cm5a-lr","PAK_1","5","irrigation_gw_diversion",3.49138690900969
"historical","ipsl-cm5a-lr","PAK_1","6","irrigation_gw_diversion",3.53487190560886
"historical","ipsl-cm5a-lr","PAK_1","7","irrigation_gw_diversion",4.20213829587049
"historical","ipsl-cm5a-lr","PAK_1","8","irrigation_gw_diversion",3.45819084662636
"historical","ipsl-cm5a-lr","PAK_1","9","irrigation_gw_diversion",2.21564498036011
"historical","ipsl-cm5a-lr","PAK_10","1","irrigation_gw_diversion",17.7093092107065
"historical","ipsl-cm5a-lr","PAK_10","10","irrigation_gw_diversion",14.4600772260358
"historical","ipsl-cm5a-lr","PAK_10","11","irrigation_gw_diversion",10.8609752662339
"historical","ipsl-cm5a-lr","PAK_10","12","irrigation_gw_diversion",8.58996390862057
"historical","ipsl-cm5a-lr","PAK_10","2","irrigation_gw_diversion",32.4952086649724
"historical","ipsl-cm5a-lr","PAK_10","3","irrigation_gw_diversion",41.9656699257311
"historical","ipsl-cm5a-lr","PAK_10","4","irrigation_gw_diversion",36.9937861181711
"historical","ipsl-cm5a-lr","PAK_10","5","irrigation_gw_diversion",31.357960851388
"historical","ipsl-cm5a-lr","PAK_10","6","irrigation_gw_diversion",35.8840149760256
"historical","ipsl-cm5a-lr","PAK_10","7","irrigation_gw_diversion",44.8858142054912
"historical","ipsl-cm5a-lr","PAK_10","8","irrigation_gw_diversion",41.608833109655
"historical","ipsl-cm5a-lr","PAK_10","9","irrigation_gw_diversion",29.6422795777941
"historical","ipsl-cm5a-lr","PAK_11","1","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_11","10","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_11","11","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_11","12","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_11","2","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_11","3","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_11","4","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_11","5","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_11","6","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_11","7","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_11","8","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_11","9","irrigation_gw_diversion",0
"historical","ipsl-cm5a-lr","PAK_12","1","irrigation_gw_diversion",0.30964309396573
"historical","ipsl-cm5a-lr","PAK_12","10","irrigation_gw_diversion",0.313901041165666
"historical","ipsl-cm5a-lr","PAK_12","11","irrigation_gw_diversion",0.213277430319043
"historical","ipsl-cm5a-lr","PAK_12","12","irrigation_gw_diversion",0.153803348556422
"historical","ipsl-cm5a-lr","PAK_12","2","irrigation_gw_diversion",0.476521745211135
"historical","ipsl-cm5a-lr","PAK_12","3","irrigation_gw_diversion",0.700279575826787
"historical","ipsl-cm5a-lr","PAK_12","4","irrigation_gw_diversion",0.680210018469696
"historical","ipsl-cm5a-lr","PAK_12","5","irrigation_gw_diversion",0.66816125034054
"historical","ipsl-cm5a-lr","PAK_12","6","irrigation_gw_diversion",0.768586895324402
"historical","ipsl-cm5a-lr","PAK_12","7","irrigation_gw_diversion",0.933762472171213
"historical","ipsl-cm5a-lr","PAK_12","8","irrigation_gw_diversion",0.841882392842912
"historical","ipsl-cm5a-lr","PAK_12","9","irrigation_gw_diversion",0.576116787518482
"historical","ipsl-cm5a-lr","PAK_2","1","irrigation_gw_diversion",3.92722612458216
"historical","ipsl-cm5a-lr","PAK_2","10","irrigation_gw_diversion",4.31836319855051
"historical","ipsl-cm5a-lr","PAK_2","11","irrigation_gw_diversion",2.63008211782218
"historical","ipsl-cm5a-lr","PAK_2","12","irrigation_gw_diversion",1.98380365176198
"historical","ipsl-cm5a-lr","PAK_2","2","irrigation_gw_diversion",7.04735569612109
"historical","ipsl-cm5a-lr","PAK_2","3","irrigation_gw_diversion",11.602383596028
"historical","ipsl-cm5a-lr","PAK_2","4","irrigation_gw_diversion",11.8729265680366
"historical","ipsl-cm5a-lr","PAK_2","5","irrigation_gw_diversion",10.9170351244847
"historical","ipsl-cm5a-lr","PAK_2","6","irrigation_gw_diversion",13.9386196879944
"historical","ipsl-cm5a-lr","PAK_2","7","irrigation_gw_diversion",16.6136715636518
"historical","ipsl-cm5a-lr","PAK_2","8","irrigation_gw_diversion",13.6647114406559
"historical","ipsl-cm5a-lr","PAK_2","9","irrigation_gw_diversion",9.01117172165299
"historical","ipsl-cm5a-lr","PAK_3","1","irrigation_gw_diversion",3.37322510923878
"historical","ipsl-cm5a-lr","PAK_3","10","irrigation_gw_diversion",3.35378476038641
"historical","ipsl-cm5a-lr","PAK_3","11","irrigation_gw_diversion",2.0446583162981
"historical","ipsl-cm5a-lr","PAK_3","12","irrigation_gw_diversion",1.58618883331847
"historical","ipsl-cm5a-lr","PAK_3","2","irrigation_gw_diversion",5.95157027561827
"historical","ipsl-cm5a-lr","PAK_3","3","irrigation_gw_diversion",8.30302064065056
"historical","ipsl-cm5a-lr","PAK_3","4","irrigation_gw_diversion",7.66549716056162
"historical","ipsl-cm5a-lr","PAK_3","5","irrigation_gw_diversion",6.63506745297255
"historical","ipsl-cm5a-lr","PAK_3","6","irrigation_gw_diversion",8.19427102583915
"historical","ipsl-cm5a-lr","PAK_3","7","irrigation_gw_diversion",10.6337151385658
"historical","ipsl-cm5a-lr","PAK_3","8","irrigation_gw_diversion",10.0344034855171
"historical","ipsl-cm5a-lr","PAK_3","9","irrigation_gw_diversion",6.89216211268989
"historical","ipsl-cm5a-lr","PAK_4","1","irrigation_gw_diversion",5.51515003530639
"historical","ipsl-cm5a-lr","PAK_4","10","irrigation_gw_diversion",3.9897955700696
"historical","ipsl-cm5a-lr","PAK_4","11","irrigation_gw_diversion",2.99851329626693
"historical","ipsl-cm5a-lr","PAK_4","12","irrigation_gw_diversion",2.9887834022125
"historical","ipsl-cm5a-lr","PAK_4","2","irrigation_gw_diversion",7.8071325897381
"historical","ipsl-cm5a-lr","PAK_4","3","irrigation_gw_diversion",10.2137815189202
"historical","ipsl-cm5a-lr","PAK_4","4","irrigation_gw_diversion",9.56780275551924
"historical","ipsl-cm5a-lr","PAK_4","5","irrigation_gw_diversion",7.71044562184421
"historical","ipsl-cm5a-lr","PAK_4","6","irrigation_gw_diversion",9.56895116284372
"historical","ipsl-cm5a-lr","PAK_4","7","irrigation_gw_diversion",12.6882743422914
"historical","ipsl-cm5a-lr","PAK_4","8","irrigation_gw_diversion",11.0198816629252
"historical","ipsl-cm5a-lr","PAK_4","9","irrigation_gw_diversion",7.60968701295693
"historical","ipsl-cm5a-lr","PAK_5","1","irrigation_gw_diversion",7.82027551632909
"historical","ipsl-cm5a-lr","PAK_5","10","irrigation_gw_diversion",6.13973353813382
"historical","ipsl-cm5a-lr","PAK_5","11","irrigation_gw_diversion",4.90342613812048
"historical","ipsl-cm5a-lr","PAK_5","12","irrigation_gw_diversion",4.21936128875743
"historical","ipsl-cm5a-lr","PAK_5","2","irrigation_gw_diversion",12.7363998104217
"historical","ipsl-cm5a-lr","PAK_5","3","irrigation_gw_diversion",15.5329425687123
"historical","ipsl-cm5a-lr","PAK_5","4","irrigation_gw_diversion",15.082216817462
"historical","ipsl-cm5a-lr","PAK_5","5","irrigation_gw_diversion",13.1557610065013
"historical","ipsl-cm5a-lr","PAK_5","6","irrigation_gw_diversion",13.9368516144311
"historical","ipsl-cm5a-lr","PAK_5","7","irrigation_gw_diversion",15.6254680970175
"historical","ipsl-cm5a-lr","PAK_5","8","irrigation_gw_diversion",14.3484634508387
"historical","ipsl-cm5a-lr","PAK_5","9","irrigation_gw_diversion",11.1381319876312
"historical","ipsl-cm5a-lr","PAK_6","1","irrigation_gw_diversion",5.37926808823991
"historical","ipsl-cm5a-lr","PAK_6","10","irrigation_gw_diversion",7.65763898360854
"historical","ipsl-cm5a-lr","PAK_6","11","irrigation_gw_diversion",5.66024591583185
"historical","ipsl-cm5a-lr","PAK_6","12","irrigation_gw_diversion",3.94317226979321
"historical","ipsl-cm5a-lr","PAK_6","2","irrigation_gw_diversion",9.24383046342779
"historical","ipsl-cm5a-lr","PAK_6","3","irrigation_gw_diversion",11.3029193198571
"historical","ipsl-cm5a-lr","PAK_6","4","irrigation_gw_diversion",14.2681509218457
"historical","ipsl-cm5a-lr","PAK_6","5","irrigation_gw_diversion",14.7521979576226
"historical","ipsl-cm5a-lr","PAK_6","6","irrigation_gw_diversion",17.615121414988
"historical","ipsl-cm5a-lr","PAK_6","7","irrigation_gw_diversion",18.8061283850502
"historical","ipsl-cm5a-lr","PAK_6","8","irrigation_gw_diversion",16.1365872338103
"historical","ipsl-cm5a-lr","PAK_6","9","irrigation_gw_diversion",12.1802790709771
"historical","ipsl-cm5a-lr","PAK_7","1","irrigation_gw_diversion",0.547359384044373
"historical","ipsl-cm5a-lr","PAK_7","10","irrigation_gw_diversion",1.55045190354493
"historical","ipsl-cm5a-lr","PAK_7","11","irrigation_gw_diversion",0.583627264453866
"historical","ipsl-cm5a-lr","PAK_7","12","irrigation_gw_diversion",0.349770498075789
"historical","ipsl-cm5a-lr","PAK_7","2","irrigation_gw_diversion",0.70304463842959
"historical","ipsl-cm5a-lr","PAK_7","3","irrigation_gw_diversion",1.36896332607173
"historical","ipsl-cm5a-lr","PAK_7","4","irrigation_gw_diversion",1.76553359515258
"historical","ipsl-cm5a-lr","PAK_7","5","irrigation_gw_diversion",2.50916199684906
"historical","ipsl-cm5a-lr","PAK_7","6","irrigation_gw_diversion",3.08437082768286
"historical","ipsl-cm5a-lr","PAK_7","7","irrigation_gw_diversion",3.66111994401582
"historical","ipsl-cm5a-lr","PAK_7","8","irrigation_gw_diversion",3.53404178167376
"historical","ipsl-cm5a-lr","PAK_7","9","irrigation_gw_diversion",2.73950799993356
"historical","ipsl-cm5a-lr","PAK_8","1","irrigation_gw_diversion",0.134066782672396
"historical","ipsl-cm5a-lr","PAK_8","10","irrigation_gw_diversion",0.618985087859556
"historical","ipsl-cm5a-lr","PAK_8","11","irrigation_gw_diversion",0.28770404416024
"historical","ipsl-cm5a-lr","PAK_8","12","irrigation_gw_diversion",0.141245077825983
"historical","ipsl-cm5a-lr","PAK_8","2","irrigation_gw_diversion",0.169339694090678
"historical","ipsl-cm5a-lr","PAK_8","3","irrigation_gw_diversion",0.406185570953538
"historical","ipsl-cm5a-lr","PAK_8","4","irrigation_gw_diversion",0.816520173779659
"historical","ipsl-cm5a-lr","PAK_8","5","irrigation_gw_diversion",1.19072622966337
"historical","ipsl-cm5a-lr","PAK_8","6","irrigation_gw_diversion",1.61829236802859
"historical","ipsl-cm5a-lr","PAK_8","7","irrigation_gw_diversion",1.76966239568518
"historical","ipsl-cm5a-lr","PAK_8","8","irrigation_gw_diversion",1.612393672987
"historical","ipsl-cm5a-lr","PAK_8","9","irrigation_gw_diversion",1.14132406453802
"historical","ipsl-cm5a-lr","PAK_9","1","irrigation_gw_diversion",7.93414359166808
"historical","ipsl-cm5a-lr","PAK_9","10","irrigation_gw_diversion",14.0397098836747
"historical","ipsl-cm5a-lr","PAK_9","11","irrigation_gw_diversion",6.77400151746937
"historical","ipsl-cm5a-lr","PAK_9","12","irrigation_gw_diversion",3.95760106590991
"historical","ipsl-cm5a-lr","PAK_9","2","irrigation_gw_diversion",14.2673556094579
"historical","ipsl-cm5a-lr","PAK_9","3","irrigation_gw_diversion",22.8382601528343
"historical","ipsl-cm5a-lr","PAK_9","4","irrigation_gw_diversion",22.8771148502586
"historical","ipsl-cm5a-lr","PAK_9","5","irrigation_gw_diversion",23.4813574663973
"historical","ipsl-cm5a-lr","PAK_9","6","irrigation_gw_diversion",40.3711147209357
"historical","ipsl-cm5a-lr","PAK_9","7","irrigation_gw_diversion",51.2103374638745
"historical","ipsl-cm5a-lr","PAK_9","8","irrigation_gw_diversion",42.7727504498921
"historical","ipsl-cm5a-lr","PAK_9","9","irrigation_gw_diversion",28.9421746338621
"historical","miroc5","AFG_1","1","irrigation_gw_diversion",0.710591677632724
"historical","miroc5","AFG_1","10","irrigation_gw_diversion",0.498278545205029
"historical","miroc5","AFG_1","11","irrigation_gw_diversion",0.449396708971613
"historical","miroc5","AFG_1","12","irrigation_gw_diversion",0.399256970903698
"historical","miroc5","AFG_1","2","irrigation_gw_diversion",1.06983427897046
"historical","miroc5","AFG_1","3","irrigation_gw_diversion",1.53061721986312
"historical","miroc5","AFG_1","4","irrigation_gw_diversion",1.58164909650218
"historical","miroc5","AFG_1","5","irrigation_gw_diversion",1.33045483304751
"historical","miroc5","AFG_1","6","irrigation_gw_diversion",1.02961682837663
"historical","miroc5","AFG_1","7","irrigation_gw_diversion",1.26017776463797
"historical","miroc5","AFG_1","8","irrigation_gw_diversion",1.32768187454081
"historical","miroc5","AFG_1","9","irrigation_gw_diversion",0.975429038466329
"historical","miroc5","AFG_2","1","irrigation_gw_diversion",0.62116050062865
"historical","miroc5","AFG_2","10","irrigation_gw_diversion",0.953545142831507
"historical","miroc5","AFG_2","11","irrigation_gw_diversion",0.578307318404359
"historical","miroc5","AFG_2","12","irrigation_gw_diversion",0.42618526290237
"historical","miroc5","AFG_2","2","irrigation_gw_diversion",0.828695337942814
"historical","miroc5","AFG_2","3","irrigation_gw_diversion",1.56143866483913
"historical","miroc5","AFG_2","4","irrigation_gw_diversion",1.95765774264656
"historical","miroc5","AFG_2","5","irrigation_gw_diversion",2.1581702373659
"historical","miroc5","AFG_2","6","irrigation_gw_diversion",2.40786551295013
"historical","miroc5","AFG_2","7","irrigation_gw_diversion",3.14828155639336
"historical","miroc5","AFG_2","8","irrigation_gw_diversion",3.15920343588735
"historical","miroc5","AFG_2","9","irrigation_gw_diversion",2.17214378155265
"historical","miroc5","CHN_1","1","irrigation_gw_diversion",0
"historical","miroc5","CHN_1","11","irrigation_gw_diversion",0
"historical","miroc5","CHN_1","12","irrigation_gw_diversion",0
"historical","miroc5","CHN_1","3","irrigation_gw_diversion",0
"historical","miroc5","CHN_1","4","irrigation_gw_diversion",0
"historical","miroc5","CHN_1","5","irrigation_gw_diversion",0
"historical","miroc5","IND_1","1","irrigation_gw_diversion",0
"historical","miroc5","IND_1","10","irrigation_gw_diversion",0
"historical","miroc5","IND_1","11","irrigation_gw_diversion",0
"historical","miroc5","IND_1","12","irrigation_gw_diversion",0
"historical","miroc5","IND_1","2","irrigation_gw_diversion",0
"historical","miroc5","IND_1","3","irrigation_gw_diversion",0
"historical","miroc5","IND_1","4","irrigation_gw_diversion",0
